"Senior Backend Engineer, Personalization - Stockholm - Indeed.com","Collaborate with key internal partners to determine how to design backend systems and APIs to meet their scalable needs Architect, develop, and operate Java services deployed to millions of users Use Spotify’s many data sets to create exciting music recommendations Be a technical leader and valued contributor in an autonomous, multi-functional agile team Collaborate with other engineers, product owners, and designers to identify and solve ambitious problems, creating incredible music sessions for users worldwide Be a leader of the Spotify-wide backend developer community affecting and driving our architecture across the company Work on what you want during regular hack days and bi-annual hack weeks Work from our awesome headquarters in Stockholm where we solve problems in the areas of Music Recommendations, Personalized Sets, and Music Understanding You have experience working directly with stakeholders to understand, document and develop APIs and systems to meet their requirements, driving increased adoption and reducing reliance on custom one-off implementations You have experience writing distributed, high-volume services and know how to deploy and keep them running in production You have experience mentoring other engineers and are acknowledged as a go to resource You have interest in big data processing technologies You love working in an environment where you constantly experiment and iterate quickly You believe data is the most powerful tool for informed decision-making You have a deep understanding of system design, data structures, and algorithms You care about quality and you know what it means to ship high quality code We are a distributed workforce enabling our band members to find a work mode that is best for them! Where in the world? For this role, it can be within the EMEA region in which we have a work location and is within working hours. Working hours? We operate within the Central European and GMT time zones for collaboration and ask that all be located in that time zone. Prefer an office to work from home instead? Not a problem! We have plenty of options for your working preferences. Find more information about our Work From Anywhere options here."
Backend Engineer - 411 29 Göteborg - Indeed.com,"Build a platform for managing electrical trucks and transport systems Use the Go programming language and the Google Cloud Platform as your primary development tools Work with open source code Work in a cloud native, microservices architecture and commit to production several times a day. Have previous professional experience on backend development Able to work in a diverse team and collaborate with others Be curious in learning/helping out in other areas than backend development Learn from fantastic colleagues and share your knowledge and experience"
Skicklig backend utvecklare efterlyses! - 211 46 Malmö - Indeed.com,"Arbeta med spännande projekt: På plats och ute hos kund. Våra team arbetar med utmanande och intressanta projekt. Arbeta i ett team: med likasinnade som du kan utvecklas med. Arbeta med moderna webbaserade lösningar. Personlig utveckling:För att uppnå dina mål erbjuder vi utbildning i nya teknologier, möten med vår karriärcoach/psykoterapeut och de bästa verktygen för att skriva kod. Som ett exempel lär sig våra konsulter i genomsnitt två nya programmeringsspråk per år. Transparens:Vi är grundade av två utvecklare som hämtade kärnvärdena från sina egna omfattande erfarenheter som konsulter. En viktig sak för oss är att vi är öppna, ingenting är hemligt och alla som vill vara med i beslutsprocessen tas emot med öppna armar. Social miljö:Balansen mellan arbete och privatliv är viktigt för oss, därför sköts arbete under arbetstid. Vi trivs med varandra och försöker träffas så ofta vi kan. Något som vi just nu gör (som är valfritt att delta på såklart) är att gå på konferenser, arrangera hackathon, träna tillsammans och träffas på after work. Paket med konkurrenskraftiga förmåner:Vi ger dig ett fantastiskt pensionsprogram och skydd om du blir sjuk. När du går med hos oss ger vi dig också en tydlig bild av hur du kan höja din lönenivå. ""Geshdo-filosofin"":Vi vill utmana industristandarderna för att återigen göra resultatet för slutanvändaren till det primära fokuset. Om du också är någon som skulle vilja jobba på det här sättet så hade vi kunnat trivas tillsammans!"
Backend-utvecklare - 431 53 Mölndal - Indeed.com,"Anställningen är en tillsvidareanställning på heltid Start snarast enligt överenskommelse Geografisk placering är Mölndal, med möjlighet till distansarbete. Vi försöker alltid planera så att dina arbetsuppgifter kan lösas på 40 timmar per vecka. 6 veckors semester Du omfattas av vårt pensions- och försäkringspaket Generöst friskvårdsprogram Flexibla arbetstider och goda möjligheter till distansarbete Din arbetsplats ligger lättillgängligt med bil och kollektivtrafik. Gratis parkering och utanför betaltullarna."
Backend Developer - 211 39 Malmö - Indeed.com,"Collaborate with the team to shape ideas that push the boundaries of what our apps can do Define API layers and implement the business logic to drive them Design data models that are fast, scalable and flexible Set up server, network and hosting environments Develop analytics solutions and dashboards"
Junior Backend Developer - 411 08 Göteborg - Indeed.com,"You get the opportunity to work with something meaningful that makes a difference for people We believe in having fun together! Thats why we value an open and social culture where we do things together. Cooperation, community and personal development helps us reach success! You have great opportunities to influence your everyday life and also the direction of the products We’re located in an amazing office space in central Gothenburg We offer our employees a hybrid-remote approach as well as flexible working hours We have a well-developed and individually customised benefits package and dedicated days for personal development We continuously improve our leaders and measure their coaching abilities Participate in building modern web applications Work with our core business to ensure high scalability, performance and stability Opportunity to dive into a vast range of different areas and expand your knowledge within them Opportunity to grow significantly in your expertise and knowledge Use new technology with freedom to try out cutting-edge alternatives as they are released Collaborate with your team to deliver high customer value Deliver high quality solutions Make a difference! You have at least a Bachelor's degree You are familiar with one or several object-oriented programming languages You have a growth mindset and desire to improve and grow as a developer You are driven and eager to learn new things You value teamwork over individual work You advocate of continuous learning and usage of modern development technologies and methods C, GO .NET MS-SQL Enitity Framework XUnit or NUnit Kubernetes"
"Backend Engineer, Compliance - Stockholm - Indeed.com","Design products, services, and infrastructure that will support, strengthen, and drive our technical compliance strategy and define our portfolio of products for compliance. Build infrastructure and tooling that is used to apply regulatory requirements into our distributed and inconsistent environment. Help drive scalability, optimization, and consistency across our approaches to compliance in Engineering. You are an experienced software engineer and you have development experience with an object-oriented programming language such as Python or Java and are comfortable with data engineering and analytics. You have experience writing distributed, high-volume services and know how to deploy and keep them running in production. You have a deep understanding of system design, data structures, and algorithms. You care about quality and you know what it means to ship high-quality code. You love working in an environment where you discuss and negotiate technical requirements constantly and can iterate quickly. You are passionate about enterprise governance, risk, and compliance. You have excellent written and verbal communication skills, including extensive experience meeting and presenting to senior executives. We are a distributed workforce enabling our band members to find a work mode that is best for them! Where in the world? For this role, it can be within the EMEA region in which we have a work location and is within working hours. Working hours? We operate within the Central European and GMT time zones for collaboration and ask that all be located in that time zone. Prefer an office to work from home instead? Not a problem! We have plenty of options for your working preferences. Find more information about our Work From Anywhere options here."
Backend developer for NEW team - 417 56 Göteborg - Indeed.com,"Java (or experience of other language) Spring and Spring Boot Junit, Cucumber or experience from another test framework Micro services Jenkins AWS / GCP /Azure Unix / Linux"
Backend-utvecklare - 211 36 Malmö - Indeed.com,".NET/C ASP.NET Docker Kubernetes API-utveckling Visual Studio SQL eller andra databaser Python Azure/AWS eller andra relevanta molnplattformar Java SE & Java EE Microservices arkitektur (Docker/Kubernetes) Verktyg som Git, Jenkins etc. Erfarenhet av agila metoder, exempelvis Scrum eller Kanban (certifieringar är extra meriterande"
Software Developer Manager - Backend (Dotnet) - 211 34 Malmö - Indeed.com,"Lead team staffing and hiring, onboarding, offboarding and promotions for teams of 4-6 developers Collaborate with product managers on technology strategy and roadmap Write code that is easy to understand, test, change and maintain Pay attention to code performance in systems where performance is critical Dotnet 6/C Azure (Functions, Table Storage, Cosmos DB etc.) Internal leadership network and leadership courses Every two months we get three full days to work on our own personal projects Knowledge sharing sessions every two weeks Challenging and fun problems Freedom and flexible work hours Knowledge sharing and personal development"
Backend Engineer - Payments - Jobba hemifrån - Indeed.com,"You have experience with common Java frameworks such as Spring and JPA You’re no stranger to working with relational databases such as MySQL. You have experience in building scalable and fault-tolerant systems and are familiar with microservice architectures. Bonus points if you have used (but by no means necessary) Kotlin, Akka, Hazelcast, Elasticsearch, Kafka, RabbitMQ, Consul, Google Cloud Platform and BigQuery. Competitive basic salary Life - Occupational injuries & sickness insurance Possibility to enroll in an attractive private health care insurance for both you and your partner 3,000 SEK wellness contribution p/a 30 annual vacation days 1,500 SEK tech allowance Occupational Pension - Details on request Benify - A benefits portal with lots of attractive discounts Parental pay when you have worked for us 1 year+ Plenty of great company events! Mobile phone & Laptop If you are not based in the job location, we will also provide you with a relocation package including flights and 2 months accommodation."
"Backend Engineer, Personalization - Stockholm - Indeed.com","Collaborate with key internal partners to determine how to design backend systems and APIs to meet their scalable needs Architect, develop, and operate Java services deployed to millions of users Use Spotify’s many data sets to create exciting music recommendations Be a technical leader and valued contributor in an autonomous, multi-functional agile team Collaborate with other engineers, product owners, and designers to identify and solve ambitious problems, creating incredible music sessions for users worldwide Be a leader of the Spotify-wide backend developer community affecting and driving our architecture across the company Work on what you want during regular hack days and bi-annual hack weeks Work from our awesome headquarters in Stockholm where we solve problems in the areas of Music Recommendations, Personalized Sets, and Music Understanding You have experience working directly with stakeholders to understand, document and develop APIs and systems to meet their requirements, driving increased adoption and reducing reliance on custom one-off implementations You have experience writing distributed, high-volume services and know how to deploy and keep them running in production You have interest in big data processing technologies You love working in an environment where you constantly experiment and iterate quickly You believe data is the most powerful tool for informed decision-making You have a deep understanding of system design, data structures, and algorithms You care about quality and you know what it means to ship high quality code We are a distributed workforce enabling our band members to find a work mode that is best for them! Where in the world? For this role, it can be within the EMEA region in which we have a work location and is within working hours. Working hours? We operate within the Central European and GMT time zones for collaboration and ask that all be located in that time zone. Prefer an office to work from home instead? Not a problem! We have plenty of options for your working preferences. Find more information about our Work From Anywhere options here."
Backend Developer - 111 53 Stockholm - Indeed.com,"You’ll help scale Airmee as a best-in-class service that has powered millions of deliveries to date. You’ll architect and build improvements to help us scale and grow — such as making onboarding to our platform an excellent experience. You’ll work with the team to build new product features, focusing on the backend. Projects such as building the backend of a multi-tenant platform — a critical piece for our growth as a company. Backend is the spider in the web and as such you’ll work closely with our app developers, frontend, and data science team. You have experience scaling production software. You’ve worked on a product experiencing rapid growth and understand what needs to be done to scale to the next level. You can readily learn most technologies as you go. To you, technologies are about tools and tradeoffs, not an ideology. You care about the business implications of anything you build. You’re not just going after cool stuff — you understand the balance between craft, speed, and the bottom line. You’ve spent meaningful time as a senior engineer or tech lead. Bonus: You’re fluent with AWS Lambdas, NodeJS and Postgres."
Webbutvecklare Backend - 414 63 Göteborg - Indeed.com,"PHP MYSQL HTML CSS REST API Linux Javascript/ES6 Versionshantering, speciellt Git Arbete med lokala utvecklingsmiljöer, t ex. Docker Pakethanterare, ex. Composer Deploy-verktyg via continuous integration pipeline Elastic Laravel"
Make the fun funnier as a Backend Developer - 113 58 Stockholm - Indeed.com,"Work with LAMBDA architecture, and a good understanding of what it means to be Serverless. The environment we work in is defined by CI / CD, therefore you are used to GitHub Actions. Knowledge of programming languages such as Typescript, Javascript and/or Java."
Backend Developer - 113 43 Stockholm - Indeed.com,"Java Kotlin Spring MySQL RabbitMQ Event Driven Architecture 4+ years working with JVM-based language(s) (e.g. Java, Kotlin, Scala) 2+ years working with event-driven/event-oriented architectures and data models Experience deploying and managing auto-scaling services Experience working with containers (e.g. Docker, Kubernetes) Comfortable with cloud providers such as AWS Ability to work from Sweden/Stockholm Be a key member and contributor to our mission to simplify everyday lives and revolutionize e-commerce with a world-class delivery experience A steep learning curve and an opportunity to solve some of the more difficult problems we face as a company Close collaborations with management to directly participate in decision making and priority considerations Be a part of a talented and highly motivated team Amazing colleagues and a great work environment A seat at our brand new office in Vasastan Be a part of the Budbee company culture and our family"
Backend-utvecklare sökes - 252 24 Helsingborg - Indeed.com,"Utveckla och delta i projektleveranser Designa kundunika och genomtänkta lösningar Rådgöra med kunder och kollegor i frågor som rör affärsprocesser, helhetstänk och användarvänlighet. Nyimplementationer, uppgraderingar och effektiviseringar för både befintliga och nya kunder av olika storlek."
Backend Developer - Lund - Indeed.com,"Relevant university degree or equivalent At least 3 years of work experience from system development Experience in Java development / technologies (focus on server technologies, e.g. Spring boot) Experience in NodeJS, Javascript development Experience of working with AWS (The following areas are a plus)LambdaDynamoDBAPI GatewayCloudFormationElasticsearchElastic beanstalk Lambda DynamoDB API Gateway CloudFormation Elasticsearch Elastic beanstalk Test automation DevOps Knowledge about network protocols and technologies. Language skills in written and spoken English. A positive and enthusiastic attitude and have a team recognition kind of mindset Ability to inspire and influence others in areas of knowledge and expertise Are self-starter, flexible and take active approach to new/old assignments with an eagerness to meet time deadlines Have a disciplined and logical approach and good attention to details"
Backend-utvecklare - Malmö - Indeed.com,C# och .NET Core Öppen för att koda mot olika slags hårdvara Ett intresse av att jobba med Machine learning Ständig hunger efter nya tekniker
Backend developer - Göteborg - Indeed.com,Strong knowledge of Java At least 2 years of working experience as a developer Experience with Spring and API design Fluency in English Self drive to develop new skills An international internet company culture with products that address a massive global user base A flat org structure and friendly atmosphere where we learn and grow together A place in one of the city's most collaborative backend team A flexible work environment Great company benefits
Junior Backend Developer - 392 32 Kalmar - Indeed.com,"… the overall life cycle of our applications; from design to implementation, documentation, and deployment. … team collaboration, such as system architects, developers, devops and support. … educating, helping and supporting other teams and colleagues. … staying up to date on new technologies and methods. Educational background focused on programming. Fluency in Swedish Good knowledge in English The programming language Go AWS cloud services Application design for cloud environments (think The Twelve-Factor App) Experience of Docker"
Junior Backend Developer - 392 32 Kalmar - Indeed.com,"… the overall life cycle of our applications; from design to implementation, documentation, and deployment. … team collaboration, such as system architects, developers, devops and support. … educating, helping and supporting other teams and colleagues. … staying up to date on new technologies and methods. Educational background focused on programming. Fluency in Swedish Good knowledge in English The programming language Go AWS cloud services Application design for cloud environments (think The Twelve-Factor App) Experience of Docker"
Backend-utvecklare - Göteborg - Indeed.com,Node.js MySQL eller annan relationsdatabas Skalbar infrastruktur Elasticsearch Redis Go Git Continuous Integration RabbitMQ AWS CloudFlare Väldigt trevliga arbetskamrater Supersköna AW:s Gemensamma frukostar Tjänstepension Friskvårdsbidrag Frihet under ansvar – flexibla arbetstider
Senior Backend Developer - Lund - Indeed.com,"An opportunity to enter a company in an expansive phase with a product that will change healthcare from within to make it sustainable for the future. A role in a tight team of driven and committed employees. A workplace where you can control your own opportunities for your personal development. A flexible workplace with a good balance of working in the office as well as from home. Competitive salary and benefits as well as collective agreements. You have worked at least 5 years as a developer. You have worked a minimum of 3 years in modern Javascript (ES6+) and Node JS. You have an academic education or equivalent. You are a person who puts great value in writing clean code that is tested and re-usable. You have worked with both SQL and NoSQL databases. You are a team player. Have worked with cloud services, preferably AWS. Have worked in a DevOps team with build tools to distribute solutions, preferably npm and webpack. Have experience in containerized systems (Kubernetes, Docker etc.). Have experience in working with TypeScript. Have previous experience in working with e-health platforms."
"Backend Engineer, Experimentation Platform - Stockholm - Indeed.com","Plan, architect, design, develop, deploy and operate backend systems and services. Be a valued member of an autonomous, multi-functional team and contribute to growing the skills and knowledge of your peers. Coordinate technical projects across teams within Spotify. Facilitate the collaboration with other specialists, product owners, and designers to ensure we deliver the maximum value to our customers. Work in an environment that supports your individual growth by providing you with challenging work, the freedom to acquire new skills during hack days, through participation in thematic guilds, and through a variety of internal training courses. You are an experienced technical leader. You have a deep understanding of system design, data structures, and algorithms. You care about quality and you know what it means to ship high-quality code that is easy to maintain and extend. You have strong coding skills in Java and perhaps also knowledge in Python or Scala. You enjoy being part of a team that works together and makes each other better. We are a distributed workforce enabling our band members to find a work mode that is best for them! Where in the world? For this role, it can be within the EMEA region in which we have a work location and is within working hours. Working hours? We operate within the Central European and GMT time zones for collaboration and ask that all be located in that time zone. Prefer an office to work from home instead? Not a problem! We have plenty of options for your working preferences. Find more information about our Work From Anywhere options here."
Backend Developer - 113 29 Stockholm - Indeed.com,"Work with backend development; from internal service architecture to distributed microservice best practices. Define, monitor and analyze metrics for existing and upcoming systems and features. As we are working in small teams, you will be working very hands on when it comes to helping define user stories, acceptance criteria and doing testing of the product (together with the product, design and community team). Being a part of Daily stand-ups, sprint plannings and retrospective meetings. Work very closely with the Product Owners, to explore, ideate and specify the design of the product so it’s ready to be taken over by the rest of the development team. Communicate current status, plans and blockers to the Head of Engineering and CTO. As a part of a Start-up you are expected to help out where it is needed such as testing, infrastructure and monitoring. Experience with microservices and distributed infrastructure Has worked with Domain Driven Design before Has experience from working with cross-functional teams and leading/coaching teams (scrum/kanban). 5+ years in a senior role working across the entire web stack with a skilled team 5+ years building robust HTTP API and backend services using technologies like Node.js 5+ years developing complex applications with SQL based database solutions (PostgreSQL, MySQL etc.) at medium scale Is good at clearly communicating the development plans, architecture, roadblocks and progress against plans to all stakeholders. This means tailoring communication to ensure relevance to the audience.Plus: Nest.js (or similar) experience Plus: GraphQL experience Plus: Experience using Kubernetes Plus: Experience working with frontend applications using React Plus: Has a genuine interest in gaming, technology and innovation. Our vision is to reshape social gaming and that should be something that excites you."
Full Stack Developer (with Backend Emphasis) - Malmö - Indeed.com,"Current in your practice.You have solid software development fundamentals and a working understanding of modern, best-practice software development practices and workflow. You keep up with the latest trends in technology. Highly Collaborative.Able to work collaboratively in multidisciplinary teams of designers, developers and product managers using Agile and Lean principles. A clear communicator. Capable of conveying ideas and breaking down concepts clearly to a diverse range of stakeholders (verbally and written). Open to sharing.Whether that be your thoughts, ideas and work in-progress. Want to grow. You seek out opportunities to learn, promoting regular feedback with those who you work with. Resilient. Can handle pressure and work in a dynamic and fast-moving environment. Adaptable. Can handle ambiguity and are comfortable switching contexts and able to apply your practice across a range of industries and different deliverables and goals. You have a minimum of 4-5 years professional development experience. Strong experience in Node.js for backend services (e.g. Express). Strong experience with React, or another major web framework such Angular. Experience with containerised services and orchestration (Docker, Kubernetes, Helm, etc.) Working knowledge of modern cross-browser HTML5+, ES6+ and CSS3+ Applying the best design patterns for various application requirements (MVC, MVVM, Mediator, Rx, Flux, etc.) Awareness of the most established libraries, their ecosystems and how to choose between them Knowledge about choosing the best databases and their characteristics (SQL / NoSQL / real-time, etc.) Experience with API integration / testing / design / implementation (e.g. REST, GraphQL, etc.). Knowledge of Continuous Integration / Deployment Experience with automated testing (e.g. unit, integration, API, etc.) Excellent written and verbal communication skills Experience working within agile environments including Scrum / Kanban. Experience with deploying, hosting, securing, monitoring and scaling in the cloud (Google Cloud Platform or AWS) and experience with configuration management tools (e.g. Terraform, Chef, Puppet, KMS, etc.) Experience in building highly scalable and resilient web applications Practical experience with TDD and / or BDD (using frameworks such as Mocha, Jest, Cucumber, Rspec, Capybara, Selenium, etc.)"
Backend Engineer - Fully remote - Sverige - Indeed.com,"Working hand in hand with the rest of the product, tech & data teams. Defining new services and their feasibility. Finding the best approach to new features to meet the business requirements, optimizing the time-to-release and team effort. Automate internal processes and implement new features for final users. 3+ years of experience building production software systems. Experience defining system architectures and exploring technical feasibility trade-offs. Expertise in backend development in at least one modern programming language. Proven ability to learn new languages and technologies. Used to working with relational (MySQL or similar) and non-relational databases (MongoDB or similar). Hands-on experience in Docker. Previously worked with caches (Redis, Memcached). Experience developing RESTful APIs. Solid experience with Software Testing."
Developer - Backend - 371 34 Karlskrona - Indeed.com,love realizing an idea to a feature used by our customers a few years of software development experience including Java or similar experience of micro services experience of applications running on cloud platforms such as AWS and distributed systems Java Spring-boot 2 Spring-cloud PostgreSQL Redis
Backend Developer - Jobba hemifrån - Indeed.com,"Design and develop new Backend features. Perform functional requirements analysis. Write high-quality code and documentation. Work closely with other developers, QA, and product teams. Apply analytical skills and be committed to quality. Help track requests, issues, work progress, and any other changes using our project management tools. Provide estimates and technical documentation on request. Write code with performance, reliability, and maintainability in mind. Manage individual project priorities, deadlines, and deliverables. Work in collaboration with external partners when required. Manage code changes using our version control system. Perform code reviews. You have experience in a comparable software development role, and you master PHP as a programming language. You have good knowledge of REST or GraphQL web services. You are proficient with development in Linux environments. You care about software quality, you care about software engineering and you want to make a difference. You have good attention to detail. You can work with minimal supervision. You have a good command of both verbal and written English. Proven Laravel experience would be considered as an advantage. Experience in iGaming would be considered an advantage. Having a degree in Information Technology or another related field would be considered an advantage. Flexible start and finish times 30 paid vacation days a year Relaxed working environment Private health insurance Pension Daily fresh fruit, tea, and coffee Birthday leave Additional marriage leave 1 volunteer day Refer a friend bonus Wellness allowance Professional development support Department team building activities Monthly get-togethers and activities Brand new laptop Company loyalty trip"
Backend-utvecklare med intresse för e-handel - 411 17 Göteborg - Indeed.com,"Att få jobba för en spännande mix av uppdragsgivare med den gemensamma nämnaren att de ser webben som en viktig och vill satsa på de bästa lösningarna. Därigenom goda möjligheter till yrkesmässig och personlig utveckling. Kontinuerligt spännande utmaningar att pröva dina färdigheter på. Ett stort utrymme för idéer i ett ungt, entreprenörsdrivet företag. En möjlighet att påverka din arbetsroll och löneutveckling genom vad du gör. Trevliga frukostar, afterworks och konferensresor med företaget samt bidrag till friskvård mm"
Backend Engineer - 113 59 Stockholm - Indeed.com,3+ years experience as a back-end developer Hands on experience with object-oriented programming languages and platforms (ideally .NET Core) DevOps experience (ideally Microsoft Azure) And needless to say - you are motivated by the opportunity to address climate on a global scale.
Backend Developer - Göteborg - Indeed.com,"Programming languages Java and/or Kotlin Database handling using e.g., ElasticSearch and/or SQL Agile methodologies in practice."
Backend Developer - 113 50 Stockholm - Indeed.com,Write back-end features in Python Manage and design our PostgreSQL databases Develop real-time event-driven systems using Redis and websockets Deploy services to Kubernetes clusters Collaborate with product and design departments (optionally) help manage AWS infrastructure using Terraform
Backend Developer - Stockholm - Indeed.com,"Experience with backend/full stack development. Writing scalable/maintainable/testable backend code (If you know the languages we use it's a plus but not required, it's the mind that matters, languages you can learn). A great communicator and team player. Python (Django) GraphQL REST (Django Rest Framework) Typescript Kotlin Machine learning React NextJS Docker Github actions Deployment on AWS, including using ECS Fargate Unit testing in their respective languages Puppeteer for integration tests"
Backend Developer - 252 21 Helsingborg - Indeed.com,"Have at least 5 years of professional experience in Java or .Net Have work experience from one of the PaaS providers (AWS, Azure or GCP). Have knowledge of relational and NoSQL databases. Write code that is clean, reusable and testable. Competence groups, code lunches, local and international conferences, and masterclasses are some examples of how we meet up, socialize and share knowledge within the organization. Some examples of our contributions to the community are our community conference leetspeak, live-streamed knowledge sharings, and hackathons. Combine all this with the freedom of having your own knowledge budget to be spent on conferences, additional tooling, education, licenses, or gadgets, along with a supportive family spirit on top of it all."
Backend Engineer(s) - 113 47 Stockholm - Indeed.com,"You will play a key role in evolving our backend strategy by driving architectural decisions and considering Buy vs Build options for solving various problems You will naturally write a lot of great code - using Node.js/Typescript or other appropriate languages that we may decide on - both to power our Flutter app, as well as other internal applications You will help out evaluating, integrating and using 3rd party solutions in the smartest ways possible, to avoid building everything from scratch. You will work in an agile, cross-functional, remote-first team and contribute to how the team learns from mistakes and improves continuously to reach world-class performance You will be one of the first engineers at a startup that is about to explode in growth and get to experience all the resulting joys and challenges Effortless English Strong grasp on CS fundamentals 3+ years of commercial software development experience Knowledge of multiple programming languages Familiarity with Node.js Affinity for unit testing Experience building products from scratch Be open to imperfection and feel ok to fail fast and move on Familiarity with Firebase Familiarity with Serverless architecture Experience with deploying, monitoring, testing, and debugging"
Backend Developer- Team Sellers Experience - 111 21 Stockholm - Indeed.com,Real estate listing products Upselling and cross-selling products Price calculations Data and information services for real estate sellers. Ruby (Rails) RSpec PostgreSQL GraphQL Docker AWS React.js Next.js Test library (we use jest) TypeScript
